maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
opel,meriva,34000.0,2006.0,1364.0,66.0,van,red,2018.0,man,4.0,5.0,gasoline,2016-01-24 21:40:02.340616+00,2016-07-03 18:50:26.564326+00,5999.0
citroen,xsara,118000.0,1999.0,1761.0,81.0,compact,red,2016.0,man,2.0,5.0,gasoline,2016-01-24 21:40:05.036943+00,2016-02-11 01:29:06.618412+00,1950.0
mazda,demio,80000.0,2000.0,1323.0,53.0,van,blue,2017.0,man,5.0,5.0,gasoline,2016-01-24 22:12:02.207105+00,2016-02-11 01:30:01.87932+00,1300.0
opel,corsa,219000.0,2002.0,1686.0,48.0,compact,red,2016.0,man,2.0,5.0,diesel,2016-01-24 22:12:04.352215+00,2016-02-11 01:30:07.317266+00,1290.0
ford,fiesta,141403.0,2002.0,1388.0,59.0,compact,grey,2017.0,man,5.0,5.0,gasoline,2016-01-24 22:12:04.432989+00,2016-02-11 01:30:07.616481+00,3240.0
lancia,musa,78000.0,2008.0,1248.0,66.0,transporter,grey,2016.0,man,5.0,5.0,diesel,2016-01-24 22:12:05.770997+00,2016-02-11 01:30:13.473187+00,6800.0
porsche,911,115000.0,1995.0,3600.0,210.0,coupe,black,2017.0,auto,2.0,4.0,gasoline,2016-01-24 22:12:07.057554+00,2016-07-03 18:44:00.369529+00,53900.0
fiat,punto,150000.0,2001.0,1242.0,44.0,compact,red,2016.0,man,2.0,5.0,gasoline,2016-01-24 23:22:04.92463+00,2016-07-03 16:59:44.474319+00,1250.0
ford,ka,103321.0,2001.0,1299.0,44.0,compact,blue,2016.0,man,2.0,4.0,gasoline,2016-01-24 23:22:08.227074+00,2016-02-11 01:43:48.937614+00,1200.0
audi,tt,56000.0,2011.0,1798.0,118.0,convertible,blue,2017.0,man,2.0,2.0,gasoline,2016-01-24 23:23:59.766916+00,2016-02-11 01:44:35.33907+00,22500.0
ford,ka,65157.0,1999.0,1299.0,44.0,compact,grey,2017.0,man,2.0,4.0,gasoline,2016-01-24 23:24:00.665739+00,2016-02-11 01:44:41.3575+00,900.0
ford,ka,65157.0,1999.0,1299.0,44.0,compact,grey,2017.0,man,2.0,4.0,gasoline,2016-01-24 23:24:00.754861+00,2016-02-11 01:44:36.363731+00,900.0
smart,fortwo,117500.0,2008.0,799.0,33.0,convertible,silver,2017.0,auto,2.0,2.0,diesel,2016-01-24 23:24:50.476894+00,2016-07-03 16:59:54.249959+00,4500.0
toyota,celica,121400.0,2000.0,1794.0,105.0,coupe,silver,2017.0,man,2.0,4.0,gasoline,2016-01-25 00:31:54.018634+00,2016-07-03 16:55:31.079867+00,4500.0
audi,coupe,92300.0,2006.0,1984.0,147.0,coupe,black,2016.0,man,2.0,4.0,gasoline,2016-01-25 00:31:55.047694+00,2016-07-03 16:55:31.312885+00,12750.0
nissan,almera-tino,170000.0,2001.0,1769.0,84.0,van,grey,2016.0,man,4.0,5.0,gasoline,2016-01-25 00:31:55.549753+00,2016-02-11 01:51:46.482763+00,2000.0
seat,ibiza,251000.0,2001.0,1781.0,115.0,compact,blue,2016.0,man,2.0,5.0,gasoline,2016-01-25 00:42:32.443062+00,2016-07-03 16:55:42.966536+00,1750.0
audi,a3,246000.0,2000.0,1595.0,74.0,compact,grey,2016.0,man,2.0,5.0,gasoline,2016-01-25 00:42:32.466995+00,2016-02-11 01:52:33.654712+00,1750.0
opel,astra,68172.0,2009.0,1796.0,103.0,convertible,grey,2018.0,man,2.0,4.0,gasoline,2016-01-25 01:30:45.927128+00,2016-02-11 01:58:35.143129+00,9860.0
chrysler,grand-voyager,259000.0,2006.0,2499.0,103.0,van,black,2017.0,man,4.0,7.0,diesel,2016-01-25 01:30:46.194824+00,2016-02-11 01:58:36.23841+00,3950.0
bmw,z4,56987.0,2004.0,2171.0,125.0,convertible,blue,2017.0,auto,2.0,2.0,gasoline,2016-01-25 01:30:46.580396+00,2016-02-11 01:58:37.041253+00,12930.0
opel,astra,55027.0,2008.0,1796.0,103.0,convertible,silver,2017.0,man,2.0,4.0,gasoline,2016-01-25 01:30:46.710045+00,2016-02-11 01:58:37.551427+00,9480.0
fiat,doblo,141520.0,2007.0,1248.0,62.0,van,white,2017.0,man,4.0,5.0,diesel,2016-01-25 01:30:56.737575+00,2016-02-11 01:58:53.854831+00,4400.0
suzuki,swift,54500.0,2012.0,1242.0,69.0,compact,black,2017.0,man,4.0,5.0,gasoline,2016-01-25 02:54:34.304451+00,2016-07-03 16:57:26.877844+00,9490.0
citroen,c4-picasso,264000.0,2007.0,1560.0,80.0,van,blue,2017.0,man,4.0,5.0,diesel,2016-01-25 03:00:50.172932+00,2016-07-03 18:39:03.510418+00,3500.0
opel,corsa,99950.0,2007.0,998.0,44.0,compact,blue,2018.0,man,2.0,5.0,gasoline,2016-01-25 03:00:50.285754+00,2016-07-03 16:56:44.486066+00,3750.0
smart,forfour,99950.0,2004.0,1332.0,70.0,compact,grey,2018.0,man,4.0,4.0,gasoline,2016-01-25 03:02:15.937184+00,2016-07-03 18:39:03.608305+00,3500.0
smart,fortwo,58000.0,2004.0,698.0,37.0,compact,black,2018.0,man,2.0,2.0,gasoline,2016-01-25 03:02:15.956846+00,2016-07-03 18:39:03.615088+00,2500.0
seat,ibiza,121456.0,2006.0,1422.0,59.0,compact,black,2017.0,man,4.0,5.0,diesel,2016-01-25 03:19:54.471258+00,2016-02-11 02:22:21.139996+00,3750.0
fiat,punto,102922.0,2000.0,1242.0,44.0,compact,black,2016.0,man,4.0,5.0,gasoline,2016-01-25 03:32:38.360511+00,2016-02-11 02:22:40.5454+00,1990.0
citroen,berlingo,30000.0,2006.0,1560.0,66.0,van,white,2018.0,man,2.0,2.0,diesel,2016-01-25 03:32:38.640667+00,2016-02-11 02:32:52.604108+00,4980.0
hyundai,i20,138000.0,2009.0,1582.0,85.0,compact,red,2018.0,man,2.0,5.0,diesel,2016-01-25 03:32:42.29513+00,2016-02-11 02:22:48.334157+00,4750.0
ford,c-max,71500.0,2006.0,1798.0,92.0,van,silver,2017.0,man,4.0,5.0,gasoline,2016-01-25 03:32:43.428294+00,2016-02-11 02:22:50.910295+00,5850.0
citroen,jumper,65004.0,2011.0,2198.0,74.0,van,white,2018.0,man,4.0,2.0,diesel,2016-01-25 03:33:24.759493+00,2016-07-03 18:39:20.00908+00,9990.0
mercedes-benz,vito,287500.0,2013.0,2143.0,120.0,van,grey,2016.0,auto,5.0,8.0,diesel,2016-01-25 05:00:07.938155+00,2016-07-03 18:39:32.07549+00,19900.0
nissan,micra,101039.0,2006.0,1598.0,81.0,convertible,silver,2017.0,man,2.0,4.0,gasoline,2016-01-25 06:33:29.314342+00,2016-02-11 03:05:48.844002+00,7499.0
audi,coupe,69900.0,2012.0,1798.0,125.0,coupe,black,2017.0,man,2.0,5.0,gasoline,2016-01-25 06:33:35.877082+00,2016-07-03 18:40:41.00035+00,25900.0
ford,c-max,95000.0,2005.0,1560.0,80.0,van,black,2017.0,man,5.0,5.0,diesel,2016-01-25 07:57:22.787399+00,2016-07-03 18:43:01.673893+00,4999.0
nissan,qashqai,148500.0,2008.0,1461.0,76.0,compact,black,2017.0,man,5.0,7.0,diesel,2016-01-25 07:57:38.150611+00,2016-02-11 03:27:17.921293+00,9499.0
mercedes-benz,viano,64000.0,2010.0,2143.0,120.0,van,grey,2017.0,auto,4.0,7.0,diesel,2016-01-25 07:57:49.33607+00,2016-07-03 16:55:29.90092+00,23990.0
mercedes-benz,viano,56000.0,2011.0,2143.0,120.0,van,silver,2016.0,auto,4.0,7.0,diesel,2016-01-25 07:57:51.264666+00,2016-07-03 16:56:29.756342+00,33900.0
fiat,500,72000.0,2009.0,1242.0,51.0,convertible,white,2018.0,man,2.0,4.0,gasoline,2016-01-25 07:57:57.08499+00,2016-02-11 03:29:30.25965+00,8500.0
ford,c-max,314562.0,2006.0,1753.0,85.0,van,blue,2016.0,man,4.0,5.0,diesel,2016-01-25 10:28:34.153511+00,2016-02-11 04:15:12.911258+00,2695.0
lancia,musa,133000.0,2005.0,1368.0,70.0,van,black,2017.0,auto,5.0,5.0,gasoline,2016-01-25 10:28:34.390111+00,2016-02-11 04:15:13.541141+00,3500.0
skoda,roomster,21000.0,2014.0,1198.0,63.0,van,blue,2017.0,man,4.0,5.0,gasoline,2016-01-25 10:28:39.438574+00,2016-07-03 16:56:18.522422+00,9990.0
fiat,500,101000.0,2010.0,875.0,63.0,compact,white,2016.0,man,2.0,4.0,gasoline,2016-01-25 10:38:54.749562+00,2016-07-03 18:40:05.317721+00,8500.0
mercedes-benz,vito,261000.0,2006.0,2148.0,80.0,transporter,white,2017.0,man,4.0,2.0,diesel,2016-01-25 11:54:28.775164+00,2016-02-11 04:31:15.11767+00,4190.0
opel,vivaro,71000.0,2013.0,1995.0,84.0,van,white,2018.0,man,4.0,3.0,diesel,2016-01-25 14:05:54.730015+00,2016-02-11 05:12:52.503091+00,11985.0
opel,tigra,147783.0,1995.0,1598.0,78.0,coupe,blue,2016.0,man,2.0,4.0,gasoline,2016-01-25 14:05:58.338713+00,2016-07-03 18:50:09.895184+00,699.0
smart,fortwo,85000.0,2008.0,999.0,52.0,coupe,red,2017.0,man,2.0,2.0,gasoline,2016-01-25 14:06:00.992758+00,2016-02-11 05:13:24.970885+00,3900.0
suzuki,alto,215469.0,2003.0,1061.0,46.0,compact,black,2016.0,man,4.0,4.0,gasoline,2016-01-25 14:32:34.183617+00,2016-07-03 16:56:22.703949+00,1500.0
mini,cooper-s,86000.0,2007.0,1598.0,128.0,compact,blue,2016.0,man,2.0,4.0,gasoline,2016-01-25 17:23:59.634734+00,2016-02-11 05:56:50.507239+00,8990.0
opel,corsa,20218.0,2015.0,1398.0,66.0,compact,grey,2018.0,man,4.0,5.0,gasoline,2016-01-25 17:52:15.422851+00,2016-02-11 06:07:08.074601+00,12690.0
opel,corsa,43557.0,2013.0,1229.0,63.0,compact,silver,2018.0,man,4.0,5.0,gasoline,2016-01-25 17:52:16.35372+00,2016-02-11 06:07:08.458284+00,10190.0
opel,corsa,39988.0,2013.0,1229.0,63.0,compact,grey,2018.0,man,4.0,5.0,gasoline,2016-01-25 17:52:18.269714+00,2016-02-11 06:07:10.91706+00,8390.0
opel,zafira,157000.0,2009.0,1796.0,103.0,van,grey,2016.0,man,5.0,7.0,gasoline,2016-01-25 19:32:19.615645+00,2016-07-03 18:51:59.836057+00,6499.0
ford,ka,17000.0,1999.0,1299.0,44.0,compact,silver,2016.0,man,2.0,4.0,gasoline,2016-01-25 19:32:26.708001+00,2016-07-03 17:07:42.234852+00,1400.0
citroen,jumper,116412.0,2011.0,2999.0,130.0,transporter,white,2017.0,man,5.0,3.0,diesel,2016-01-25 19:32:29.146143+00,2016-07-03 17:07:46.706395+00,14122.0
ford,s-max,80000.0,2010.0,1997.0,85.0,van,black,2017.0,man,5.0,7.0,diesel,2016-01-25 19:32:29.190961+00,2016-02-11 06:26:15.447788+00,14450.0
citroen,jumper,116412.0,2011.0,2999.0,130.0,transporter,white,2017.0,man,5.0,3.0,diesel,2016-01-25 19:32:29.740553+00,2016-02-11 06:26:17.784984+00,14122.0
audi,a4,178000.0,2004.0,1781.0,120.0,convertible,black,2017.0,man,2.0,4.0,gasoline,2016-01-25 19:32:35.532455+00,2016-02-11 06:26:44.68972+00,6999.0
opel,astra,197000.0,2007.0,1910.0,110.0,convertible,bronze,2016.0,man,2.0,4.0,diesel,2016-01-25 19:32:36.478008+00,2016-02-11 06:26:48.682485+00,6000.0
ford,focus,183000.0,2008.0,1560.0,74.0,compact,grey,2016.0,man,4.0,5.0,diesel,2016-01-25 19:32:38.566116+00,2016-02-11 06:26:56.852019+00,6900.0
opel,corsa,160000.0,2000.0,1199.0,48.0,compact,silver,2016.0,man,2.0,5.0,gasoline,2016-01-25 19:32:41.083862+00,2016-02-11 06:27:04.185063+00,1300.0
fiat,croma,141000.0,2008.0,1796.0,103.0,van,black,2016.0,man,4.0,5.0,gasoline,2016-01-25 19:32:41.735046+00,2016-07-03 17:07:47.066202+00,5500.0
toyota,verso,74250.0,2011.0,1598.0,97.0,van,silver,2016.0,man,5.0,5.0,gasoline,2016-01-25 19:32:42.063184+00,2016-07-03 18:52:01.807676+00,12890.0
mazda,5,114000.0,2007.0,1798.0,85.0,van,grey,2016.0,man,5.0,7.0,gasoline,2016-01-25 19:33:04.565005+00,2016-02-11 06:28:43.897394+00,5750.0
nissan,king-cab,160000.0,1997.0,2389.0,93.0,transporter,black,2017.0,man,2.0,2.0,gasoline,2016-01-25 19:33:27.554149+00,2016-07-03 18:52:04.226196+00,5000.0
citroen,c1,93123.0,2010.0,998.0,50.0,compact,black,2016.0,man,2.0,4.0,gasoline,2016-01-25 19:33:29.471666+00,2016-02-11 06:29:15.167631+00,4499.0
ford,galaxy,184000.0,2004.0,1896.0,85.0,van,silver,2017.0,man,4.0,6.0,diesel,2016-01-25 19:33:37.673379+00,2016-07-03 18:52:04.533819+00,3800.0
mazda,2,200000.0,2007.0,1998.0,81.0,van,silver,2016.0,man,4.0,7.0,diesel,2016-01-25 19:33:37.695298+00,2016-02-11 06:29:32.729294+00,5600.0
chevrolet,spark,72000.0,2013.0,995.0,48.0,compact,green,2017.0,man,4.0,5.0,gasoline,2016-01-25 19:33:56.676065+00,2016-02-11 06:30:04.231827+00,6650.0
ford,fiesta,59000.0,1990.0,1097.0,40.0,compact,silver,2017.0,auto,2.0,5.0,gasoline,2016-01-25 20:24:32.515744+00,2016-07-03 18:48:35.301367+00,890.0
hyundai,santamo,36000.0,2001.0,1997.0,102.0,van,silver,2017.0,man,4.0,7.0,gasoline,2016-01-25 20:24:36.453611+00,2016-07-03 17:05:28.203426+00,2890.0
smart,fortwo,87500.0,2006.0,698.0,37.0,coupe,beige,2017.0,auto,2.0,2.0,gasoline,2016-01-25 20:24:41.92748+00,2016-07-03 17:05:27.272455+00,2700.0
ford,ka,108500.0,2000.0,1299.0,44.0,compact,black,2016.0,man,2.0,4.0,gasoline,2016-01-25 20:24:53.681858+00,2016-02-11 06:35:53.529579+00,1350.0
mazda,rx-8,139000.0,2004.0,1308.0,141.0,coupe,red,2017.0,man,4.0,4.0,gasoline,2016-01-25 20:24:54.202695+00,2016-07-03 18:48:52.776208+00,2650.0
citroen,c1,30956.0,2014.0,998.0,51.0,compact,blue,2018.0,man,4.0,4.0,gasoline,2016-01-25 20:24:58.74451+00,2016-02-11 06:36:12.515668+00,8500.0
audi,tt,110000.0,2007.0,1984.0,147.0,convertible,black,2017.0,man,2.0,2.0,gasoline,2016-01-25 21:39:11.079541+00,2016-07-03 17:06:48.467364+00,13000.0
opel,corsa,233511.0,1998.0,1389.0,44.0,compact,white,2017.0,man,2.0,5.0,gasoline,2016-01-25 23:07:08.83315+00,2016-07-03 17:07:52.87098+00,1340.0
porsche,911,64500.0,2005.0,3600.0,239.0,coupe,grey,2017.0,auto,2.0,4.0,gasoline,2016-01-25 23:07:11.320882+00,2016-02-11 07:31:52.792508+00,39900.0
seat,ibiza,26500.0,2006.0,1896.0,74.0,compact,black,2016.0,man,4.0,5.0,diesel,2016-01-26 00:41:04.295514+00,2016-02-11 07:36:12.687367+00,3300.0
skoda,fabia,12057.0,2015.0,999.0,55.0,compact,white,2018.0,man,5.0,5.0,gasoline,2016-01-26 01:58:40.590674+00,2016-02-11 07:51:16.028706+00,9950.0
opel,zafira,175450.0,2006.0,2198.0,110.0,van,red,2018.0,man,4.0,7.0,gasoline,2016-01-26 02:52:05.91671+00,2016-07-03 17:03:37.929073+00,3800.0
opel,corsa,139798.0,2001.0,973.0,43.0,compact,black,2018.0,man,3.0,5.0,gasoline,2016-01-26 07:01:32.039012+00,2016-07-03 16:57:04.965254+00,1800.0
citroen,c3,137000.0,2007.0,1560.0,80.0,compact,red,2018.0,man,4.0,5.0,diesel,2016-01-26 08:23:49.339457+00,2016-07-03 17:02:33.801824+00,3890.0
opel,zafira,59744.0,2014.0,1598.0,100.0,van,grey,2018.0,man,4.0,7.0,diesel,2016-01-26 09:05:38.804609+00,2016-07-03 17:06:03.203464+00,17990.0
honda,jazz,39950.0,2006.0,1246.0,57.0,compact,blue,2017.0,man,5.0,5.0,gasoline,2016-01-26 09:06:02.680727+00,2016-02-11 09:16:19.009664+00,5990.0
toyota,aygo,89566.0,2009.0,998.0,50.0,compact,red,2016.0,man,5.0,5.0,gasoline,2016-01-26 09:06:03.580854+00,2016-02-11 09:16:29.230704+00,4790.0
toyota,yaris,16200.0,2014.0,1329.0,73.0,compact,bronze,2017.0,man,5.0,5.0,gasoline,2016-01-26 09:06:03.640527+00,2016-02-11 09:16:30.274624+00,11990.0
lexus,ct-200h,45782.0,2012.0,1798.0,73.0,compact,red,2017.0,auto,5.0,5.0,gasoline,2016-01-26 09:06:03.668641+00,2016-07-03 18:49:16.289451+00,20990.0
toyota,yaris,50.0,2015.0,998.0,51.0,compact,white,2018.0,man,5.0,5.0,gasoline,2016-01-26 09:06:03.754756+00,2016-02-11 09:16:31.215777+00,10390.0
toyota,yaris,46684.0,2012.0,998.0,51.0,compact,blue,2017.0,man,5.0,5.0,gasoline,2016-01-26 09:06:04.077761+00,2016-02-11 09:16:32.668529+00,8990.0
honda,jazz,17271.0,2012.0,1198.0,66.0,compact,red,2017.0,man,5.0,5.0,gasoline,2016-01-26 09:06:04.110901+00,2016-07-03 17:06:03.723145+00,8990.0
toyota,yaris,14586.0,2012.0,998.0,51.0,compact,black,2017.0,man,3.0,5.0,gasoline,2016-01-26 09:06:04.128304+00,2016-02-11 09:16:33.588253+00,9390.0
toyota,verso,29642.0,2012.0,1329.0,73.0,van,white,2017.0,man,5.0,5.0,gasoline,2016-01-26 09:06:04.406142+00,2016-02-11 09:16:37.168534+00,12990.0
toyota,yaris,49759.0,2011.0,998.0,51.0,compact,white,2016.0,man,5.0,5.0,gasoline,2016-01-26 09:06:04.876401+00,2016-02-11 09:16:41.706999+00,8990.0
toyota,yaris,62113.0,2012.0,1497.0,55.0,compact,white,2017.0,auto,5.0,5.0,gasoline,2016-01-26 09:06:04.919593+00,2016-07-03 18:49:16.304597+00,11990.0
citroen,c1,138000.0,2007.0,998.0,50.0,compact,blue,2018.0,man,2.0,4.0,gasoline,2016-01-26 09:56:23.858003+00,2016-02-11 09:26:26.459685+00,2880.0
ford,focus,277000.0,1999.0,1388.0,55.0,compact,green,2016.0,man,4.0,5.0,gasoline,2016-01-26 12:13:50.270099+00,2016-02-11 10:13:24.935983+00,1150.0
mercedes-benz,viano,328924.0,2010.0,2987.0,150.0,van,black,2016.0,auto,3.0,8.0,diesel,2016-01-26 12:13:50.607997+00,2016-07-03 17:08:00.574909+00,12950.0
fiat,punto-evo,61000.0,2011.0,1242.0,51.0,compact,blue,2016.0,man,2.0,5.0,gasoline,2016-01-26 12:13:55.276966+00,2016-02-11 10:13:58.716909+00,5995.0
nissan,micra,100.0,2015.0,1198.0,59.0,compact,silver,2018.0,man,5.0,5.0,gasoline,2016-01-26 12:13:55.968711+00,2016-02-11 10:14:07.824381+00,10470.0
fiat,idea,123000.0,2004.0,1242.0,59.0,van,black,2016.0,man,4.0,5.0,gasoline,2016-01-26 12:13:58.499102+00,2016-07-03 17:08:00.880107+00,2170.0
citroen,xsara,72000.0,2002.0,1361.0,55.0,coupe,grey,2017.0,man,3.0,5.0,gasoline,2016-01-26 18:19:19.464006+00,2016-02-11 11:32:09.09518+00,1450.0
citroen,berlingo,36000.0,2006.0,1360.0,55.0,transporter,blue,2017.0,man,4.0,2.0,gasoline,2016-01-26 19:17:12.796135+00,2016-07-03 17:04:14.85399+00,4950.0
smart,fortwo,63000.0,2007.0,999.0,52.0,convertible,black,2017.0,auto,2.0,2.0,gasoline,2016-01-26 19:17:13.110931+00,2016-07-03 17:04:24.991717+00,4900.0
nissan,almera,300000.0,2002.0,1769.0,84.0,compact,green,2016.0,man,2.0,5.0,gasoline,2016-01-26 19:17:27.855503+00,2016-07-03 17:04:29.093045+00,999.0
lancia,phedra,125000.0,2003.0,2179.0,94.0,van,silver,2017.0,man,4.0,7.0,diesel,2016-01-26 19:17:46.379635+00,2016-07-03 17:04:12.57375+00,3950.0
audi,a5,100000.0,2009.0,1984.0,132.0,coupe,blue,2017.0,man,2.0,4.0,gasoline,2016-01-26 19:56:41.669067+00,2016-07-03 18:43:17.976558+00,20500.0
toyota,yaris,233000.0,2002.0,1299.0,63.0,compact,blue,2016.0,man,2.0,5.0,gasoline,2016-01-26 19:57:16.161335+00,2016-02-11 12:05:05.684922+00,2250.0
mercedes-benz,vito,224000.0,2008.0,2148.0,70.0,transporter,white,2016.0,man,4.0,2.0,diesel,2016-01-26 20:36:33.118817+00,2016-07-03 18:52:49.404678+00,6700.0
audi,a2,213215.0,2001.0,1390.0,55.0,compact,green,2016.0,man,4.0,4.0,gasoline,2016-01-26 20:36:33.597111+00,2016-02-11 12:10:22.670091+00,3150.0
seat,ibiza,74000.0,2005.0,1390.0,55.0,compact,blue,2018.0,man,4.0,5.0,gasoline,2016-01-26 20:36:38.064526+00,2016-02-11 12:10:49.902556+00,4750.0
opel,agila,127000.0,2001.0,1199.0,55.0,van,blue,2018.0,man,5.0,4.0,gasoline,2016-01-26 20:36:38.347675+00,2016-07-03 18:52:49.622886+00,1650.0
fiat,doblo,220135.0,2004.0,1596.0,76.0,van,silver,2018.0,man,4.0,5.0,gasoline,2016-01-26 21:23:48.56827+00,2016-07-03 18:46:09.099754+00,2500.0
smart,fortwo,145000.0,2008.0,999.0,45.0,coupe,black,2017.0,man,2.0,2.0,gasoline,2016-01-26 22:03:22.718749+00,2016-02-11 12:41:34.486753+00,3100.0
seat,leon,140000.0,2005.0,1781.0,132.0,compact,grey,2016.0,man,4.0,5.0,gasoline,2016-01-26 22:03:27.152124+00,2016-07-03 17:00:27.461472+00,6950.0
fiat,seicento,217000.0,2002.0,1108.0,40.0,compact,black,2016.0,man,2.0,5.0,gasoline,2016-01-26 22:03:38.399296+00,2016-02-11 12:43:27.257572+00,850.0
ford,streetka,92000.0,2005.0,1599.0,70.0,convertible,blue,2016.0,man,2.0,2.0,gasoline,2016-01-26 22:03:45.689863+00,2016-02-11 12:44:19.959079+00,2900.0
smart,fortwo,157000.0,2005.0,698.0,45.0,coupe,silver,2016.0,auto,2.0,2.0,gasoline,2016-01-26 22:03:52.702711+00,2016-02-11 12:45:21.012425+00,1750.0
mitsubishi,colt,210000.0,2006.0,1332.0,70.0,compact,blue,2016.0,man,2.0,5.0,gasoline,2016-01-26 22:04:01.534981+00,2016-02-11 12:46:17.168886+00,3500.0
opel,corsa,289210.0,2006.0,1248.0,51.0,compact,black,2017.0,man,4.0,5.0,diesel,2016-01-26 22:04:04.891822+00,2016-07-03 18:41:57.917189+00,2750.0
chrysler,grand-voyager,264000.0,2006.0,2776.0,110.0,van,silver,2016.0,auto,5.0,7.0,diesel,2016-01-26 22:30:07.021266+00,2016-02-11 12:47:40.391475+00,6000.0
citroen,berlingo,168000.0,2006.0,1868.0,51.0,transporter,white,2017.0,man,3.0,2.0,diesel,2016-01-26 22:30:17.666669+00,2016-07-03 17:07:38.440701+00,2990.0
fiat,doblo,7670.0,2015.0,1598.0,77.0,transporter,white,2016.0,man,5.0,2.0,diesel,2016-01-26 22:30:20.108979+00,2016-02-11 12:50:36.981834+00,14500.0
nissan,nv200,76000.0,2011.0,1461.0,63.0,van,silver,2018.0,man,4.0,2.0,diesel,2016-01-26 23:00:07.234929+00,2016-02-11 13:07:17.41906+00,8985.0
nissan,note,79600.0,2012.0,1461.0,66.0,van,blue,2018.0,man,4.0,5.0,diesel,2016-01-26 23:00:07.375969+00,2016-02-11 13:07:18.938303+00,7985.0
smart,fortwo,139000.0,2007.0,999.0,45.0,coupe,black,2017.0,auto,2.0,2.0,gasoline,2016-01-26 23:05:49.706589+00,2016-07-03 16:56:13.122663+00,3250.0
citroen,xsara,191720.0,2001.0,1587.0,80.0,compact,blue,2016.0,man,4.0,5.0,gasoline,2016-01-26 23:57:28.27437+00,2016-02-11 13:18:22.862222+00,600.0
opel,zafira,34555.0,2014.0,1796.0,103.0,van,black,2017.0,man,5.0,7.0,gasoline,2016-01-26 23:57:29.481881+00,2016-07-03 17:08:48.543213+00,14990.0
toyota,aygo,59957.0,2009.0,998.0,50.0,compact,silver,2016.0,man,5.0,4.0,gasoline,2016-01-26 23:57:31.445726+00,2016-02-11 13:18:44.295578+00,4990.0
opel,corsa,180000.0,1999.0,1199.0,48.0,compact,red,2017.0,man,4.0,5.0,gasoline,2016-01-26 23:57:48.822742+00,2016-07-03 18:42:25.946703+00,850.0
opel,astra,175000.0,2007.0,1910.0,110.0,coupe,black,2016.0,man,2.0,4.0,diesel,2016-01-26 23:58:16.485848+00,2016-02-11 13:23:21.783677+00,5200.0
suzuki,alto,168442.0,2011.0,996.0,50.0,compact,white,2017.0,man,4.0,4.0,gasoline,2016-01-27 00:57:15.006651+00,2016-02-11 13:26:19.032466+00,4100.0
kia,soul,2000.0,2015.0,1582.0,94.0,van,white,2018.0,auto,5.0,5.0,diesel,2016-01-27 00:57:53.805148+00,2016-07-03 18:44:04.392488+00,23790.0
opel,astra,172250.0,2005.0,1598.0,77.0,coupe,grey,2016.0,man,2.0,5.0,gasoline,2016-01-27 00:58:01.965479+00,2016-02-11 13:31:43.265427+00,4150.0
chevrolet,matiz,119787.0,2008.0,796.0,38.0,compact,yellow,2018.0,man,4.0,5.0,gasoline,2016-01-27 02:53:52.21239+00,2016-02-11 13:48:02.092178+00,1999.0
citroen,c3,129500.0,2003.0,1360.0,54.0,compact,blue,2017.0,man,4.0,5.0,gasoline,2016-01-27 02:53:55.767597+00,2016-02-11 13:48:23.776156+00,2990.0
ford,fiesta,26700.0,2012.0,1242.0,44.0,compact,red,2017.0,man,2.0,5.0,gasoline,2016-01-27 03:07:45.649598+00,2016-02-11 13:50:21.135645+00,6999.0
mini,one,72100.0,2013.0,1598.0,66.0,compact,blue,2016.0,man,2.0,5.0,diesel,2016-01-27 03:07:47.050252+00,2016-02-11 13:50:26.439988+00,10472.0
mazda,mx-5,118000.0,2003.0,1598.0,81.0,convertible,blue,2018.0,man,2.0,2.0,gasoline,2016-01-27 03:07:48.178798+00,2016-02-11 13:50:31.677965+00,3990.0
skoda,roomster,21790.0,2015.0,1598.0,66.0,van,silver,2018.0,man,4.0,5.0,diesel,2016-01-27 03:07:53.217985+00,2016-02-11 13:51:10.362042+00,14444.0
kia,soul,62980.0,2011.0,1591.0,93.0,van,black,2018.0,man,5.0,5.0,gasoline,2016-01-27 03:07:54.712193+00,2016-07-03 16:59:02.122927+00,10900.0
ford,c-max,57015.0,2012.0,1997.0,103.0,van,brown,2018.0,auto,5.0,5.0,diesel,2016-01-27 03:07:54.862029+00,2016-02-11 13:51:24.617954+00,16900.0
ford,s-max,79892.0,2011.0,1997.0,120.0,van,white,2018.0,man,5.0,5.0,diesel,2016-01-27 03:07:55.245762+00,2016-02-11 13:51:26.274513+00,17990.0
mercedes-benz,viano,48000.0,2013.0,2143.0,120.0,van,black,2018.0,auto,4.0,6.0,diesel,2016-01-27 03:07:58.147178+00,2016-02-11 13:51:43.813127+00,32890.0
smart,fortwo,130000.0,2006.0,698.0,45.0,compact,silver,2017.0,auto,2.0,2.0,gasoline,2016-01-27 03:07:58.432864+00,2016-02-11 13:51:46.629501+00,2950.0
ford,fiesta,141000.0,2009.0,1242.0,60.0,compact,grey,2016.0,man,4.0,5.0,gasoline,2016-01-27 03:07:58.452576+00,2016-07-03 18:40:34.140642+00,4950.0
opel,meriva,30228.0,2013.0,1364.0,88.0,van,blue,2016.0,man,4.0,5.0,gasoline,2016-01-27 03:08:01.301073+00,2016-07-03 16:56:12.532383+00,11490.0
